"Id","Category","Slug","Name","Original name","Production year","Episodes","Seasons","Duration","Description","Genres","Genres2","Genres3","Country","Age"
"95211c89-b1e8-4919-bef7-996dc02efb7f","1","bitva-za-sevastopol-ff89666d-e100-45dc-84d8-fb9ece0a61f6","Битва за Севастополь","Battle for Sevastopol","2015",,,,,"Драма","Боевик","Военные",,"12"
"9521cb18-25ae-46c9-9068-dbf01ab4630c","1","moryaki","Моряки","The Sailors","1939",,,,,"Военные",,"Драма","1","12"
"95388f58-2af1-4e54-beb1-bbb12d67fd36","1","prosto-sasha","Просто Саша","Just Sasha","1976",,,,,,"Мелодрама",,"1","12"
"953cca80-3288-4b02-8745-99011628863b","1","devyat-yardov-2","Девять ярдов 2","The Whole Ten Yards","2003",,,,,"Триллер",,"Комедия","2","16"
"95475478-ef06-46c3-8481-0ce3c65dbddf","1","malenkoe-odolzhenie","Маленькое одолжение",,"1984",,,,,"Драма",,,,"12"
"954f30d8-cf19-4e90-a456-c84ed3c00977","1","drugaya-bovari-4d645bb7-3ff5-4bc5-944e-2ad08dfff3be","Другая Бовари","Gemma Bovery","2014",,,,,"Драма","Мелодрама","Комедия",,"16"
"9560d057-3736-492f-ad2a-4ee2019a80c4","1","krasnaya-urta","Красная юрта","Қызыл үй","1982",,,,,"Исторический",,,,"16"
"956337aa-4e99-46d2-84b7-90cb7aa59dd8","1","patsienty","Пациенты","Patients","2014",,,,,,"Драма","Комедия","1","16"
"9567f19b-02fc-4dd8-b41a-25aaf1b92f98","1","napadenie-na-13-i-uchastok","Нападение на 13-й участок","Assault on Precinct 13","2005",,,,,"Боевик","Триллер","Драма",,"16"
"95682795-56d9-4d89-ad99-6939a0b5190f","1","rozhdestvo-s-belosnezhkoi","Рождество с Белоснежкой","A Snow White Christmas","1980",,,,,"Комедия","Мультфильм","Фантастика",,"0"
"95700f94-b5f9-4af9-afa2-ef44cc0d64dd","1","klaustrofobiya-uhd","Клаустрофобия UHD","Escape Room UHD","2017",,,,,,"Триллер",,"2","18"
"95757382-1019-4602-8988-9aecf136b76a","1","vysotka","Высотка","High-Rise","2015",,,,,"Драма",,,"2","18"
"958f2bc6-87db-4666-b6b8-8e4e208cac75","1","prah-vremen-vozvraschenie","Прах времен - возвращение","Dung che sai duk","1994",,,,,"Драма",,"Боевик","2","16"
"95a53305-ad3d-415b-a030-35a021e95bae","1","zachyotnyi-prepod-2","Зачётный препод 2","Fack ju Göhte 2","2015",,,,,"Комедия",,,,"16"
"95a6e88f-c86f-4cba-98be-6d368fe20fe7","1","neosporimyi-3-cff2e7be-d17a-40c0-8788-dd267a38e97a","Неоспоримый 3","Undisputed III: Redemption","2010",,,,,"Драма",,"Боевик","2","16"
"95a9b733-abe2-42b3-ad64-92800993d877","1","seksogolik","Сексоголик","Solitary Man","2009",,,,,,"Мелодрама","Комедия","2","16"
"95b3d5f4-18d7-4952-95e1-286ee490851f","1","mama-ya-zhenus","Мама, я женюсь!","Mom, I'm Getting Married!","2014",,,,,"Мелодрама",,,,"12"
"95bcd692-0e19-4081-93d8-ee07d5cfda74","1","gospodi-prosti-nas-greshnyh","Господи, прости нас, грешных","Lord, forgive us sinners","1992",,,,,"Драма",,"Исторический","1","12"
"95ca0884-fb95-45b2-88a0-e6136f4561e9","1","mechenosets-3cf4af92-67b0-4c37-8446-84ad2ba02c14","Меченосец","Mechenosets","2006",,,,,,"Фантастика","Боевик","1","16"
"95d49621-d35c-4201-8921-9c2ed6b7c69d","1","allo-vas-slyshu-9cd1d53a-ef05-46d0-8c28-2ebdf67ddb4a","Алло! Вас слышу!","Hello! I hear you!","1971",,,,,,,"Мультфильм","1","6"
"95e75645-d8a0-4c5a-8072-3bc6526f9618","1","chertov-mobilnik","Чертов мобильник","Hellphone","2007",,,,,,"Ужасы","Фантастика","2","16"
"95f4596d-81b3-4cdc-b4c3-a351c47a4cfc","1","nebesa-obetovannye","Небеса обетованные","Promised Heaven","1991",,,,,,"Драма","Комедия","1","16"
"95fe330d-ad9a-4c50-acd7-ea17ee87a259","1","umeete-li-vy-zhit","Умеете ли вы жить?","Do you know how to live?","1970",,,,,,"Мелодрама",,"1","12"
"961d9b42-942c-4f78-a386-2d2b331b49aa","1","devushka-i-grand","Девушка и Гранд",,"1981",,,,,,"Драма","Спорт","1","12"
"961ef583-f005-48c0-990d-4ed84aab9f56","1","super-maik","Супер Майк","Magic Mike","2012",,,,,"Драма",,"Комедия","2","18"
"9624c645-3490-44a8-b39d-d7767504e97a","1","operatsiya-sharovaya-molniya-uhd-hdr","Операция «Шаровая молния» UHD HDR","Entebbe UHD HDR","2018",,,,,"Исторический",,"Триллер","2","16"
"96279481-365b-401e-816c-b549b887a48d","1","legenda-2314e495-8c58-4962-9513-9f941374fa10","Легенда","Legend","2015",,,,,"Криминал","Триллер","Драма",,"18"
"9629dea1-42d4-435a-b1a9-bcf7b066723b","1","za-tridevyat-zemel","За тридевять земель","Resan till Fjäderkungens Rike","2013",,,,,"Мультфильм","Фантастика",,,"0"
"962c5da5-7223-4fea-8581-582793c8bf74","1","malenkii-budda","Маленький Будда","Little Buddha","1993",,,,,"Драма",,,"2","12"
"963ea79f-1bdf-4d7e-8b2d-876cd45c1ce9","1","kreizi-362fcaad-e2e3-4bc9-951b-ddbdaf63aedd","Крэйзи","Havoc","2005",,,,,,"Драма","Триллер","2","18"
"9654d388-0340-4b03-a77d-07167dce5fe2","1","tot-kto-nezhnee","Тот, кто нежнее",,"1996",,,,,"Драма",,,,"16"
"965d0690-d41b-42a0-8e68-e04c3cb2ff2d","1","hrabrets-udalets-70ffe31d-d0f3-4f6e-996e-8d736497ca52","Храбрец-удалец","Khrabrets-udalets","1976",,,,,,,"Мультфильм","1","6"
"966b84e5-33ff-4a93-a1d0-d2c0bd3250ac","1","aty-baty-shli-soldaty","Аты-баты, шли солдаты","Aty-Baty, soldiers are going","1976",,,,,"Драма","Военные",,"1","12"
"967637ca-5cd0-4d5e-ad4b-b2f72f634633","1","v-gostyah-u-gnomov-cece0315-da2e-40ee-bb4a-a998c482db70","В гостях у гномов","V pryč na trpaslíci","1975",,,,,,,"Мультфильм","1","6"
"967822ad-f12f-47b9-8090-a12e4922b42b","1","lubov-i-nemnogo-pertsa","Любовь и немного перца","Love and a Little Bit of Pepper","2011",,,,,"Мелодрама",,,,"16"
"967c18ee-24e4-47f7-b8d9-980b3db0402c","1","barashek-shon-c9992d22-b466-4645-ab38-c9eae49048f5","Барашек Шон",,"2014",,,,,"Приключения","Семейный","Мультфильм",,"0"
"968b1d6f-3c1d-4653-8efe-77b242e0ac6c","1","balto","Балто","Balto","1995",,,,,"Драма","Приключения","Мультфильм",,"0"
"96948b00-926c-49c0-bcd2-766e3212107b","1","zaichonok-i-muha-4a871d2f-6980-4be8-ae12-40975cfb8831","Зайчонок и муха",,"1977",,,,,,,"Мультфильм","1","6"
"96a67663-1cb7-495b-a85c-6ada2a68d8b6","1","ya-ne-vernus","Я не вернусь",,"2014",,,,,"Драма",,,,"16"
"96b060d0-3618-45e4-bfa8-8dfbd39e94e5","1","dobro-pozhalovat-ili-postoronnim-vhod-vospreschen","Добро пожаловать, или Посторонним вход воспрещен","Welcome, or Entrance Forbidden","1964",,,,,,"Семейный","Комедия","1","6"
"96b7862b-36d7-4cc0-bb94-17c069666acc","1","kuznets-koldun-4271a2f8-7138-4670-bb8c-a65e66ccc14a","Кузнец-колдун","Blacksmith-sorcerer","1967",,,,,,,"Мультфильм","1","12"
"96bcc39d-4f20-43e3-aba4-eed9cc778edc","1","arsenal-2f891da1-e6f0-4a4b-895c-313c8dd1f866","Арсенал","Arsenal","2017",,,,,,"Триллер","Криминал","2","16"
"96c9b75d-44fe-4f4b-abdb-0dd9a37c37c8","1","zelyonaya-kareta","Зелёная карета",,"2015",,,,,"Драма","Триллер",,,"16"
"96d78c3f-d239-4ffa-be6b-a521e5d9974e","1","mest-ot-kutur-48bb1124-9768-47f8-89ba-3145ae359099","Месть от кутюр","The Dressmaker","2016",,,,,"Драма",,,"2","16"
"96e0d483-f132-40c0-a7c0-18ccb5e6eb8a","1","dobroi-nochi","Доброй ночи!",,"1992",,,,,"Комедия","Мелодрама",,,"12"
"96e66c1d-3622-462e-aed2-265ec0da3f3d","1","anatomiya-izmeny-uhd","Анатомия измены UHD","Anatomy of Betrayal UHD","2017",,,,,"Драма",,,,"18"
"96eb2db4-b345-41ad-a841-0d122c1cab43","1","varezhka-77066d0c-1a73-4dc6-b2cd-2dceea7c1d45","Варежка","Mitten","1967",,,,,,,"Мультфильм","1","6"
"96eedc32-8e7f-4548-9a5d-2b0e11b8c2d9","1","nepuschii-vorobei-58d1a720-3298-4342-a3f0-0359617c5d80","Непьющий воробей","Naprostý vrabec","1960",,,,,,,"Мультфильм","1","12"
"96f39a27-3df4-4207-bb8f-86a2e8a7588b","1","vashe-zdorove-916d5f22-4bbc-46d4-926a-d66a5c4c3fa6","Ваше здоровье",,"1965",,,,,,,"Мультфильм","1","6"
"96f91d5d-59fa-4fdd-9322-f83a971d8f7e","1","vremya-schastya","Время счастья",,"2008",,,,,"Мелодрама",,,"1","16"
"96faf83b-779f-4668-be63-545f05ceff40","1","sochinenie-pro-dedushku","Сочинение Про Дедушку",,"1987",,,,,,,"Мультфильм","1","12"
"9701c5dc-5e20-41bd-8b7c-67a249af31a3","1","bolshe-chem-kino-d2433f2b-82a0-4034-b834-7b26c73c9824","Больше, чем кино",,"2017",,,,,"Комедия",,,,"16"
"9701f9bc-4d84-4a84-b445-6205b6672e29","1","tsvetik-semitsvetik-982bf22b-2eca-4d88-8636-25a17163d407","Цветик-Семицветик","Tsvetik-semitsvetik","1948",,,,,"Мультфильм","Детям",,,"0"
"970256f8-5f3a-4fc8-9b1b-be55bfe6f6a9","1","match","Матч","Match","2012",,,,,,"Драма","Спорт","1","16"
"9705e17b-b4a7-42bc-9f7f-994cc55c5e57","1","vtorzhenie","Вторжение","Invasion","1980",,,,,"Военные",,"Драма","1","12"
"970e21a0-e6b6-414b-a7b0-f965e37de044","1","putevka-v-zhizn","Путевка в жизнь","Road to Life","2013",,,,,"Приключения",,,,"12"
"971b5e2e-4811-43c0-895c-208928b68124","1","schastya-zdorovya-uhd","Счастья! Здоровья! UHD",,"2018",,,,,"Комедия",,,,"16"
"9725d7e5-0e80-4b65-a965-eef4154b8c10","1","zamri-umri-voskresni","Замри-умри-воскресни!",,"1989",,,,,"Драма",,,"1","16"
"972f35e0-f221-4e97-8d1b-02eec0603d10","1","uzryvaln-k","Узрывальнік","Knock Off","1998",,,,,"Боевик","Триллер","Комедия",,"16"
"97319af5-2f82-4ca9-a5f1-1b4de7cdc560","1","dinomama","Диномама","Dino Time","2012",,,,,,"Мультфильм",,"2","6"
"973e20e0-6038-45e4-b081-b97bd2f268aa","1","vsyo-mogut-koroli","Всё могут короли","Kings can do everything","2008",,,,,,"Мелодрама","Комедия","1","16"
"97430e92-178c-44f0-91fa-ced412b8cb88","1","tri-bogatyrya-hod-konem","Три богатыря: Ход конем","Three Heroes: Knight's Move","2015",,,,,,"Мультфильм",,"1","6"
"974452a9-5972-4ad1-8505-be9a22f54dec","1","11-doma-8-marta","1+1 дома: 8 марта","1+1 At Home: March 8","2014",,,,,"Комедия",,,,"16"
"9752ab41-91f7-48a2-b82d-82e0149a1a9c","1","chingachguk-bolshoi-zmei","Чингачгук – Большой Змей","Chingachgook, die grosse Schlange","1967",,,,,"Мелодрама","Драма","Приключения",,"12"
"97555a91-1f0c-441b-a5b5-30a1970cc28e","1","na-grebne","На гребне","Drift","2014",,,,,"Драма",,"Спорт","2","16"
"97661042-779f-4371-96f5-8fa9010e8a17","1","malchishnik-v-pattaie-uhd-hdr","Мальчишник в Паттайе UHD HDR","Pattaya UHD HDR","2017",,,,,"Приключения","Комедия",,"2","18"
"976a767d-a5dd-40ba-a6da-328e116b14a9","1","i-smeh-i-greh-96d6b72c-6621-416b-9b73-ba6fd7512bf3","И смех и грех","Enough to Make a Cat Laugh","1978",,,,,,,"Мультфильм","1","6"
"976b4229-a0ac-46b5-a8c8-78d370e1bb7e","1","po-sledam-bambra-9a4abe2b-461d-414c-9e72-af9eb2b43921","По следам Бамбра",,"1990",,,,,,,"Мультфильм","1","6"
"978da2c1-ccdf-4c51-ab4b-f3e073a227d6","1","peresadka","Пересадка",,"2014",,,,,"Комедия",,,,"16"
"979b62dc-90e9-48b7-b172-4215f03619a7","1","38-ya-parallel","38-я параллель","Taegukgi hwinalrimyeo","2004",,,,,"Военные","Драма","Боевик",,"18"
"97a60e69-a40f-493e-8cec-9a0ae987c988","1","nezabyvaemyi-den","Незабываемый день",,"1978",,,,,"Драма",,,,"0"
"97bb84ce-5d10-4d5a-9c20-1f56b9eb5383","1","mrachnye-nebesa","Мрачные небеса","Dark Skies","2013",,,,,,"Ужасы","Фантастика","2","16"
"97bee48b-e9f4-4f8e-9377-02ed280f1d8d","1","konek-gorbunok-7c4107d8-742a-40a9-b24c-7017d8b21ca6","Конек-Горбунок","The Little Humpbacked Horse","1975",,,,,,,"Мультфильм","1","6"
"97e898b9-e7ec-47cf-95d0-6a91318005b6","1","beloe-plate","Белое платье","White Dress","2010",,,,,"Мелодрама",,,,"16"
"97e9ffd7-4a1a-48e3-9a1f-9e23c98d5615","1","muzhchina-dolzhen-platit","Мужчина должен платить","A Man Must Pay","2007",,,,,"Комедия","Мелодрама",,,"16"
"97ea3b37-0e67-4c24-8742-5ad0a25871d8","1","metel","Метель","Blizzard","1964",,,,,"Драма",,,"1","0"
"97eb70d0-4a55-4d0c-9598-f45836c32f31","1","klass-korrektsii-5bb753cf-1527-471a-a5ab-42020d0eefa9","Класс коррекции",,"2014",,,,,"Драма",,,,"16"
"97eeaa2f-5636-4f18-bb72-2d094e5036f8","1","eho","Эхо","The Echo","2008",,,,,,"Ужасы",,"2","18"
"97f0585c-f042-4072-95c6-8981ecc105d9","1","klub-izmenschits","Клуб изменщиц","Cheaters' Club","2006",,,,,"Триллер","Драма","Детектив",,"16"
"9845e473-fa9c-4cde-9884-eddeb72531f8","1","kak-ezhik-i-medvezhonok-menyali-nebo","Как ежик и медвежонок меняли небо",,"1985",,,,,,"Детям","Мультфильм","1","6"
"9860ba16-7723-4290-94ea-6c106c02fac5","1","a-sneg-kruzhit","А снег кружит",,"2012",,,,,"Драма",,,,"12"
"98688db9-ded4-4274-876a-a66043299e38","1","okolofutbola-dc7ac52d-250a-4b9f-a948-d7f90cad1180","Околофутбола","AroundFootball","2013",,,,,"Драма",,"Криминал","1","16"
"9869200d-c4e4-42b6-92db-5574d4298e91","1","igra-70bfd281-4891-4307-b87b-8c005cd1bc87","Игра",,"1985",,,,,,"Детям","Мультфильм","1","6"
"986dc1be-3bc5-40d0-8449-2b935016b4e5","1","kandagar","Кандагар",,"2009",,,,,"Боевик","Драма",,,"16"
"9883ef8e-4721-43f1-b381-b7f1ff237d00","1","aferisty-ponevole","Аферисты поневоле","The Brits are Coming","2018",,,,,,"Комедия",,"2","18"
"98840620-316b-4f23-b689-d7be0aace438","1","bruno","Бруно","Bruno","2009",,,,,,"Комедия",,"2","18"
"98a04264-de26-469a-8b4d-017d0053348f","1","rasskazy-e7183035-26f0-42cf-8e42-205051ac9370","Рассказы",,"2012",,,,,"Драма","Комедия",,,"18"
"98a95b38-844c-41ca-a5d0-9e847ae02afc","1","zelenaya-kareta-25178f86-ff05-4194-9da4-f1fa2ae6777e","Зеленая карета",,"1967",,,,,"Драма",,,"1","12"
"98af1482-f5b4-462c-99ef-53c236136323","1","volk-s-uoll-strit","Волк с Уолл-стрит","The Wolf of Wall Street","2014",,,,,"Драма",,"Комедия","2","18"
"98be9528-6ec1-4e5e-a78a-781321e88cfb","1","dyadya-stepa-militsioner-abebf68d-37f0-444c-9783-7b177e362178","Дядя Степа - милиционер","Uncle Stepa - a Policeman","1964",,,,,,,"Мультфильм","1","12"
"98c0ec46-defc-426c-8ca9-80be889b7c6a","1","aelita-ne-pristavai-k-muzhchinam","Аэлита, не приставай к мужчинам","Aelite, Do Not Pester the Men","1988",,,,,,"Мелодрама","Комедия","1","0"
"98df4c26-2a0d-4858-8d4b-f4505b3dcb73","1","nepobedimyi-780d1d39-bc28-437f-908d-762c56b2f024","Непобедимый",,"2008",,,,,"Боевик",,,,"16"
"98e56cb4-1575-4724-8480-bf4cf3c84f29","1","golubye-molnii","Голубые молнии","Blue Lightnings","1978",,,,,"Драма",,"Приключения","1","6"
"98f45cfc-0ffd-4124-8d48-84af6a03f4dd","1","bitva-za-planetu-terra","Битва за планету Терра","Battle for Terra","2007",,,,,,,"Фантастика","2","12"
"990a2883-616e-4db8-bfdc-bb89e5996893","1","tabletka-ot-slyoz","Таблетка от слёз","A Pill for Tears","2014",,,,,"Мелодрама",,,,"12"
"9910b66e-8ad1-42d9-bc28-d26f9573d3dd","1","kosmos-mezhdu-nami","Космос между нами","The Space Between Us","2017",,,,,,"Фантастика",,"2","16"
"991650d7-9701-499a-979c-a4a017b731af","1","perepoloh-na-raione","Переполох на районе","Les Kaïra","2012",,,,,,"Комедия",,"2","18"
"991af9d7-d455-4ea0-a468-3d4b9feac5d4","1","koroleva-margo","Королева Марго","La reine Margot","1994",,,,,"Мелодрама","Драма","Исторический",,"16"
"993e11ca-7669-4dbb-acd9-e32f70316629","1","petuh-i-boyarin-74a0db97-8092-4a51-a6e8-e31b9d319ef2","Петух и боярин",,"1986",,,,,,,"Мультфильм","1","6"
"9952b524-2cd7-4ef9-9d3d-04fbd69ea7c1","1","kotik-i-petushok","Котик и петушок","The Little Cat and the Little Rooster","1991",,,,,,"Детям","Мультфильм","1","6"
"995cf81c-8b4e-4e30-9a47-980bffa86dba","1","gospodin-oformitel","Господин оформитель",,"1989",,,,,,"Драма","Ужасы","1","16"
"99604a29-e508-402f-8deb-da97c3bcb93f","1","na-zelenoi-zemle-moei","На зеленой земле моей","In My Green Land","1958",,,,,"Драма",,,"1","6"
"9963c42a-753c-48d4-a2c2-9d87635cf17d","1","bronkskaya-istoriya","Бронкская история","A Bronx Tale","1993",,,,,"Драма",,"Криминал","2","18"
"9966a33c-2863-4fb3-ad80-30be1fbf9d35","1","lev-i-byk-cf0fa690-22b5-4b80-bb92-d2ad7e9ef233","Лев и бык","The Lion and the Bull","1983",,,,,,,"Мультфильм","1","12"
"99691f24-b2ca-463a-bde9-7ce3559a62cc","1","priklucheniya-volshebnogo-globusa-ili-prodelki-vedmy-cc72d422-8b1b-4c78-b2c5-51ecdbbb7859","Приключения волшебного глобуса или проделки ведьмы",,"1991",,,,,,,"Мультфильм","1","6"
"996a4903-62e5-4a10-8521-bab484137f0b","1","gorod-boga-2","Город бога 2","Cidade dos Homens","2007",,,,,"Драма","Криминал",,,"16"
"996cd7c8-d5a8-48ec-aa91-474b32c4ee31","1","lovushka","Ловушка","Trap","2007",,,,,"Боевик","Драма",,"1","16"
